Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber,Results
02-07-12,Bangalore,-0.2,15.3,0.0,,,WSW,43.0,WSW,7.0,85.0,1016.6,,7.1,Yes,10033,1
03-07-12,Bangalore,1.0,15.5,0.0,,,SW,31.0,WSW,0.0,78.0,1020.9,,8.2,Yes,29994,1
04-07-12,Bangalore,4.6,15.8,0.0,,,SSW,39.0,S,22.0,61.0,1025.1,,10.1,Yes,40277,1
05-07-12,Bangalore,5.5,15.3,0.0,,,SSW,39.0,SSW,20.0,63.0,1031.8,,11.0,Yes,62311,1
06-07-12,Bangalore,8.1,16.1,1.2,,,SSW,30.0,SSW,17.0,75.0,1033.8,,11.0,No,4220,0
07-07-12,Bangalore,4.3,16.8,0.0,,,SSW,19.0,ESE,11.0,75.0,1032.9,,10.6,No,72212,0
08-07-12,Bangalore,5.9,18.2,0.0,,,NE,19.0,N,4.0,97.0,1031.5,,9.4,Yes,70561,1
09-07-12,Bangalore,2.1,17.7,0.0,,,N,20.0,NNE,0.0,100.0,1030.6,,8.3,Yes,4412,1
10-07-12,Bangalore,3.3,13.8,0.0,,,NE,9.0,,4.0,100.0,1026.9,,6.8,No,70011,0
11-07-12,Bangalore,6.7,19.6,8.0,,,WNW,31.0,NW,9.0,83.0,1019.8,,13.5,No,44572,0
12-07-12,Bangalore,6.3,13.6,0.2,,,N,20.0,NNE,0.0,95.0,1018.2,,9.8,Yes,77588,1
13-07-12,Bangalore,7.3,21.9,2.0,,,NNE,28.0,NNE,6.0,100.0,1011.8,,11.3,Yes,62813,1
14-07-12,Bangalore,4.5,18.9,0.0,,,WNW,41.0,WNW,4.0,87.0,1013.3,,11.1,Yes,20926,1
15-07-12,Bangalore,2.4,17.3,0.0,,,WSW,41.0,WSW,0.0,70.0,1017.2,,10.0,No,28151,0
16-07-12,Bangalore,2.8,20.0,0.0,,,W,20.0,SE,7.0,78.0,1027.8,,8.6,No,28756,0
17-07-12,Bangalore,1.4,19.9,0.0,,,W,22.0,ENE,0.0,100.0,1026.5,,8.2,Yes,49641,1
18-07-12,Bangalore,2.0,18.5,0.0,,,WSW,22.0,SW,4.0,100.0,1019.9,,6.5,Yes,40975,1
19-07-12,Bangalore,3.8,15.7,0.0,,,SSE,37.0,SSE,17.0,70.0,1020.9,,10.5,No,46388,0
20-07-12,Bangalore,1.9,16.8,0.0,,,SW,26.0,SSW,11.0,75.0,1026.2,,8.1,Yes,68275,1
21-07-12,Bangalore,5.7,16.5,0.0,,,SW,30.0,SSW,17.0,72.0,1030.2,,12.6,Yes,57118,1
22-07-12,Bangalore,6.4,17.6,0.0,,,SSE,37.0,SSW,19.0,76.0,1030.3,,11.9,Yes,40219,1
23-07-12,Bangalore,8.5,15.6,3.6,,,S,31.0,SSE,13.0,90.0,1030.0,,11.8,Yes,8331,1
24-07-12,Bangalore,8.9,15.3,2.0,,,WSW,17.0,E,7.0,88.0,1028.3,,11.6,Yes,29781,1
25-07-12,Bangalore,4.5,17.8,0.2,,,NNE,22.0,N,4.0,100.0,1024.0,,7.1,Yes,74359,1
26-07-12,Bangalore,5.3,18.4,0.0,,,NW,41.0,NNE,4.0,100.0,1015.5,,9.1,Yes,6536,1
27-07-12,Bangalore,2.3,17.1,0.6,,,WSW,35.0,W,0.0,100.0,1013.1,,8.3,Yes,1251,1
28-07-12,Bangalore,2.6,16.8,0.0,,,WSW,37.0,WSW,2.0,73.0,1016.7,,10.7,Yes,68871,1
29-07-12,Bangalore,2.6,16.8,0.0,,,WSW,28.0,SSW,7.0,74.0,1022.8,,11.1,No,5428,0
30-07-12,Bangalore,4.4,15.7,0.0,,,SW,37.0,SW,17.0,61.0,1025.0,,10.0,Yes,40885,1
31-07-12,Bangalore,2.4,15.2,0.0,,,SW,37.0,S,22.0,65.0,1026.5,,10.3,Yes,67760,1
01-08-12,Bangalore,3.2,15.8,0.0,,,S,37.0,SSW,9.0,72.0,1022.9,,9.4,No,52935,0
02-08-12,Bangalore,2.9,16.9,0.0,,,WSW,31.0,S,15.0,67.0,1022.4,,9.6,Yes,69883,1
03-08-12,Bangalore,1.8,18.0,0.0,,,WSW,26.0,NW,4.0,87.0,1017.8,,6.6,Yes,43642,1
04-08-12,Bangalore,-0.9,19.9,0.0,,,WSW,31.0,WSW,0.0,89.0,1017.9,,7.6,No,57548,0
05-08-12,Bangalore,-0.6,21.9,0.0,,,NW,43.0,WNW,2.0,92.0,1016.5,,7.1,No,12324,0
06-08-12,Bangalore,6.3,17.9,0.0,,,WSW,50.0,WSW,13.0,42.0,1014.6,,14.7,No,65574,0
07-08-12,Bangalore,-0.7,18.0,0.0,,,NNE,15.0,N,11.0,75.0,1024.8,,6.6,Yes,28948,1
08-08-12,Bangalore,-1.1,21.0,0.0,,,N,20.0,W,11.0,74.0,1021.6,,7.9,Yes,38721,1
09-08-12,Bangalore,4.7,18.9,0.0,,,WSW,57.0,WSW,4.0,76.0,1014.8,,11.1,Yes,10437,1
10-08-12,Bangalore,5.4,17.7,0.0,,,SSW,72.0,S,28.0,46.0,1016.0,,11.6,No,39626,0
11-08-12,Bangalore,7.2,17.6,0.0,,,SSW,52.0,S,22.0,51.0,1021.4,,13.5,No,20792,0
12-08-12,Bangalore,9.5,16.0,0.0,,,SW,37.0,S,19.0,55.0,1026.2,,12.7,Yes,29694,1
13-08-12,Bangalore,5.7,18.5,0.0,,,SW,26.0,E,9.0,64.0,1027.3,,12.2,Yes,42192,1
14-08-12,Bangalore,0.5,19.5,0.0,,,W,19.0,N,4.0,84.0,1021.7,,9.0,No,24663,0
15-08-12,Bangalore,0.9,23.8,0.0,,,W,31.0,W,0.0,83.0,1016.8,,8.8,No,44101,0
16-08-12,Bangalore,4.9,19.7,0.0,,,SW,28.0,N,7.0,56.0,1015.2,,13.1,Yes,57822,1
17-08-12,Bangalore,1.1,21.0,0.0,,,W,70.0,WNW,17.0,62.0,1007.0,,12.3,Yes,69282,1
18-08-12,Bangalore,6.2,17.8,0.0,,,W,50.0,WSW,6.0,48.0,1007.5,,13.0,Yes,30721,1
19-08-12,Bangalore,5.7,19.9,0.0,,,SW,30.0,NW,11.0,57.0,1020.6,,13.4,No,28207,0
20-08-12,Bangalore,0.8,18.6,0.0,,,NNW,17.0,SSW,6.0,67.0,1024.5,,9.2,Yes,25115,1
21-08-12,Bangalore,4.1,21.1,0.0,,,WNW,30.0,NE,4.0,72.0,1020.7,,10.9,Yes,73109,1
22-08-12,Bangalore,4.0,24.9,0.0,,,NNE,37.0,NNE,0.0,75.0,1015.6,,12.2,Yes,1351,1
23-08-12,Bangalore,7.8,28.8,0.0,,,NNW,76.0,NW,17.0,51.0,1009.8,,21.0,No,52880,0
24-08-12,Bangalore,9.6,18.9,3.0,,,NW,56.0,WNW,24.0,50.0,1014.9,,12.7,No,78113,0
25-08-12,Bangalore,4.1,19.7,0.0,,,WSW,30.0,S,6.0,50.0,1018.3,,13.5,Yes,59017,1
26-08-12,Bangalore,2.8,19.6,0.2,,,SW,37.0,SSW,19.0,52.0,1018.5,,13.3,Yes,76549,1
27-08-12,Bangalore,0.6,19.1,0.0,,,,,NE,2.0,64.0,1025.3,,11.2,Yes,22318,1
28-08-12,Bangalore,1.0,20.0,,,,,,N,2.0,81.0,1024.4,,10.6,No,61082,0
29-08-12,Bangalore,2.0,21.5,,,,N,33.0,NNE,0.0,88.0,1017.7,,10.0,Yes,11651,1
30-08-12,Bangalore,5.2,21.4,0.0,,,WSW,50.0,WSW,7.0,60.0,1010.6,,14.6,Yes,58480,1
31-08-12,Bangalore,6.5,18.5,0.0,,,W,46.0,W,22.0,45.0,1017.1,,12.8,Yes,53475,1
01-09-12,Bangalore,-0.2,17.6,0.0,,,WSW,33.0,S,17.0,49.0,1022.5,,10.9,Yes,26393,1
02-09-12,Bangalore,4.1,21.0,0.0,,,WSW,26.0,SSW,9.0,62.0,1024.4,,12.4,Yes,52876,1
03-09-12,Bangalore,0.9,23.7,0.0,,,E,28.0,SE,4.0,56.0,1022.2,,13.1,No,25901,0
04-09-12,Bangalore,2.2,25.3,0.0,,,E,24.0,NNE,2.0,61.0,1023.0,,13.5,Yes,8655,1
05-09-12,Bangalore,1.8,28.3,0.0,,,NNW,63.0,N,6.0,58.0,1016.0,,13.1,No,18663,0
06-09-12,Bangalore,13.1,26.4,0.0,,,WNW,59.0,NW,17.0,25.0,1007.7,,21.4,Yes,35448,1
07-09-12,Bangalore,7.6,21.3,0.0,,,WNW,74.0,WNW,26.0,28.0,1006.1,,19.4,Yes,66946,1
08-09-12,Bangalore,5.7,20.3,0.0,,,W,54.0,WSW,22.0,45.0,1014.9,,15.1,Yes,20654,1
09-09-12,Bangalore,6.5,22.4,0.0,,,WSW,43.0,ENE,9.0,45.0,1021.6,,15.8,No,16328,0
10-09-12,Bangalore,2.3,25.9,0.0,,,NNE,26.0,NE,6.0,65.0,1025.4,,13.8,No,25264,0
11-09-12,Bangalore,6.1,22.2,0.0,,,SE,28.0,ESE,13.0,68.0,1025.3,,16.8,Yes,11981,1
12-09-12,Bangalore,5.8,24.9,0.0,,,NNE,28.0,NNE,9.0,76.0,1023.3,,14.6,No,66049,0
13-09-12,Bangalore,5.0,22.7,0.0,,,SSW,43.0,S,6.0,86.0,1006.7,,13.8,Yes,73351,1
14-09-12,Bangalore,2.2,19.9,2.6,,,SSW,31.0,SSW,11.0,59.0,1019.7,,12.6,No,25488,0
15-09-12,Bangalore,3.4,20.3,0.0,,,ESE,22.0,E,11.0,58.0,1025.1,,15.9,No,31583,0
16-09-12,Bangalore,4.5,22.6,0.0,,,NNE,24.0,NE,9.0,61.0,1021.8,,15.0,Yes,53189,1
17-09-12,Bangalore,8.3,22.1,0.0,,,S,31.0,ESE,11.0,68.0,1019.5,,16.0,Yes,36217,1
18-09-12,Bangalore,7.0,22.3,0.6,,,N,33.0,ENE,4.0,100.0,1018.7,,11.8,Yes,75404,1
19-09-12,Bangalore,5.5,22.9,2.0,,,WSW,31.0,S,2.0,75.0,1016.1,,14.3,Yes,62520,1
20-09-12,Bangalore,7.3,24.6,0.0,,,E,26.0,ENE,4.0,68.0,1019.2,,16.4,Yes,24823,1
21-09-12,Bangalore,8.5,26.1,0.0,,,SW,44.0,SSE,6.0,97.0,1012.5,,14.1,No,12958,0
22-09-12,Bangalore,6.0,24.2,0.0,,,ESE,35.0,E,4.0,53.0,1016.3,,17.4,Yes,18852,1
23-09-12,Bangalore,4.9,29.2,0.0,,,SW,41.0,NE,7.0,76.0,1011.4,,14.8,No,76904,0
24-09-12,Bangalore,7.3,23.3,0.0,,,WSW,54.0,WSW,22.0,35.0,1013.4,,17.6,No,52290,0
25-09-12,Bangalore,4.8,21.5,0.0,,,E,35.0,ESE,6.0,50.0,1022.0,,15.8,Yes,12083,1
26-09-12,Bangalore,10.4,24.1,0.2,,,ESE,35.0,E,13.0,67.0,1022.5,,17.3,Yes,51177,1
27-09-12,Bangalore,7.9,28.0,0.0,,,NNE,24.0,NNE,4.0,82.0,1018.9,,14.9,Yes,34444,1
28-09-12,Bangalore,12.2,33.4,0.0,,,NW,59.0,NW,6.0,52.0,1009.0,,23.5,Yes,54108,1
29-09-12,Bangalore,15.8,22.3,9.4,,,W,59.0,W,19.0,55.0,1006.2,,19.5,No,7205,0
30-09-12,Bangalore,6.5,20.9,0.0,,,WSW,44.0,SW,26.0,35.0,1019.3,,15.2,No,42616,0
01-10-12,Bangalore,4.5,21.9,0.0,,,ESE,41.0,SSE,6.0,57.0,1028.0,,15.4,Yes,4809,1
02-10-12,Bangalore,8.0,22.8,0.0,,,E,24.0,E,7.0,56.0,1032.9,,17.3,No,19868,0
03-10-12,Bangalore,5.0,30.6,0.0,,,NNE,24.0,ENE,4.0,61.0,1026.2,,17.7,No,13601,0
04-10-12,Bangalore,7.8,32.1,0.0,,,WNW,43.0,WNW,6.0,48.0,1019.0,,20.6,No,35313,0
05-10-12,Bangalore,10.6,35.0,0.0,,,W,57.0,E,6.0,35.0,1014.7,,26.6,Yes,45419,1
06-10-12,Bangalore,14.7,17.4,0.0,,,NNE,28.0,E,6.0,94.0,1019.3,,15.7,No,77255,0
07-10-12,Bangalore,10.1,22.4,5.6,,,SW,41.0,SSE,7.0,57.0,1014.2,,14.7,No,57331,0
08-10-12,Bangalore,11.1,19.4,0.0,,,E,33.0,ESE,9.0,57.0,1017.3,,15.3,Yes,19671,1
09-10-12,Bangalore,10.3,21.3,2.4,,,ESE,33.0,ESE,4.0,78.0,1013.3,,12.7,Yes,78216,1
10-10-12,Bangalore,4.9,26.7,0.0,,,WSW,35.0,SSW,6.0,79.0,1011.9,,12.8,Yes,73637,1
11-10-12,Bangalore,11.7,20.0,6.2,,,W,37.0,NNE,0.0,97.0,1005.8,,12.8,Yes,73737,1
12-10-12,Bangalore,6.1,16.9,9.8,,,SW,59.0,SW,35.0,92.0,1006.0,,6.2,No,7166,0
13-10-12,Bangalore,4.2,21.6,18.4,,,ESE,28.0,ESE,7.0,73.0,1019.9,,12.9,No,73928,0
14-10-12,Bangalore,8.0,21.9,0.2,,,ENE,30.0,SE,7.0,75.0,1025.8,,14.7,No,64268,0
15-10-12,Bangalore,6.2,29.1,0.0,,,SW,31.0,NE,4.0,78.0,1024.9,,14.1,Yes,2977,1
16-10-12,Bangalore,9.3,32.6,0.0,,,NW,43.0,WNW,0.0,74.0,1018.8,,16.9,Yes,49751,1
17-10-12,Bangalore,12.4,24.6,0.0,,,E,35.0,ESE,19.0,34.0,1015.8,,22.1,Yes,18304,1
18-10-12,Bangalore,14.3,24.1,0.0,,,NNE,28.0,NE,7.0,65.0,1022.6,,17.6,Yes,54514,1
19-10-12,Bangalore,12.0,30.4,0.0,,,ENE,24.0,E,0.0,95.0,1016.5,,15.1,No,11743,0
20-10-12,Bangalore,10.1,34.5,0.0,,,WSW,44.0,WSW,0.0,49.0,1008.2,,22.3,Yes,35281,1
21-10-12,Bangalore,9.5,29.6,0.0,,,W,44.0,W,2.0,81.0,1014.1,,16.7,Yes,25146,1
22-10-12,Bangalore,8.7,20.2,0.0,,,S,59.0,S,7.0,74.0,1016.0,,16.5,Yes,9013,1
23-10-12,Bangalore,8.8,20.7,0.2,,,ENE,31.0,ESE,11.0,57.0,1027.6,,15.6,Yes,34009,1
24-10-12,Bangalore,5.2,27.4,0.0,,,NNE,33.0,N,9.0,67.0,1024.0,,15.1,No,48512,0
25-10-12,Bangalore,7.9,34.2,0.0,,,SW,52.0,NNW,2.0,77.0,1013.1,,16.4,Yes,47605,1
26-10-12,Bangalore,13.5,24.4,0.0,,,SW,35.0,NNE,0.0,78.0,1010.7,,16.1,Yes,44811,1
27-10-12,Bangalore,8.5,22.7,0.0,,,ENE,48.0,ESE,13.0,41.0,1015.7,,17.7,Yes,46952,1
28-10-12,Bangalore,10.9,21.1,0.0,,,E,28.0,ENE,7.0,62.0,1025.7,,15.5,No,19456,0
29-10-12,Bangalore,8.0,24.7,0.0,,,E,33.0,NNW,4.0,64.0,1025.1,,15.9,Yes,51336,1
30-10-12,Bangalore,9.4,27.4,0.0,,,E,31.0,NE,4.0,61.0,1019.6,,18.9,No,43406,0
31-10-12,Bangalore,11.3,33.1,0.0,,,ESE,39.0,ESE,4.0,64.0,1016.1,,20.7,No,62062,0
01-11-12,Bangalore,12.4,34.4,0.0,,,WSW,61.0,NW,4.0,61.0,1008.3,,21.2,Yes,52194,1
02-11-12,Bangalore,11.7,22.4,0.0,,,ESE,33.0,ESE,11.0,46.0,1015.4,,16.9,Yes,3528,1
03-11-12,Bangalore,11.6,18.8,0.0,,,SE,22.0,E,7.0,83.0,1021.1,,14.1,No,40188,0
04-11-12,Bangalore,11.4,26.5,0.0,,,NNW,33.0,E,4.0,67.0,1020.3,,18.8,Yes,51954,1
05-11-12,Bangalore,11.4,33.5,0.2,,,WSW,33.0,ENE,4.0,76.0,1018.2,,20.8,No,76748,0
06-11-12,Bangalore,17.3,34.0,0.6,,,E,31.0,ESE,4.0,74.0,1015.6,,22.5,Yes,32635,1
07-11-12,Bangalore,18.5,26.5,0.2,,,NE,22.0,NE,4.0,80.0,1013.8,,21.1,Yes,67728,1
08-11-12,Bangalore,16.7,30.3,1.4,,,SE,37.0,ESE,4.0,76.0,1012.0,,22.9,No,13613,0
09-11-12,Bangalore,15.6,30.3,12.4,,,WSW,35.0,WSW,6.0,91.0,1014.4,,19.3,Yes,43332,1
10-11-12,Bangalore,13.5,20.8,0.0,,,ESE,39.0,SE,9.0,69.0,1022.9,,16.9,No,53878,0
11-11-12,Bangalore,8.4,22.9,0.0,,,ESE,31.0,ESE,9.0,55.0,1028.6,,18.6,No,18886,0
12-11-12,Bangalore,7.3,28.6,0.0,,,NNE,35.0,NE,7.0,66.0,1025.0,,16.9,No,13787,0
13-11-12,Bangalore,11.7,24.6,0.0,,,SE,33.0,ESE,7.0,50.0,1020.1,,19.3,No,58824,0
14-11-12,Bangalore,13.7,19.6,2.6,,,E,28.0,E,6.0,95.0,1019.6,,14.9,No,6216,0
15-11-12,Bangalore,13.8,28.3,0.4,,,ENE,19.0,E,2.0,84.0,1015.2,,17.9,No,66180,0
16-11-12,Bangalore,16.3,17.5,1.0,,,SSE,20.0,ESE,2.0,88.0,1012.6,,16.4,Yes,59903,1
17-11-12,Bangalore,13.6,22.5,13.0,,,ESE,30.0,E,2.0,75.0,1016.7,,16.3,Yes,19546,1
18-11-12,Bangalore,13.3,27.5,0.0,,,S,46.0,NNE,11.0,64.0,1012.8,,19.4,No,59290,0
19-11-12,Bangalore,8.6,22.0,0.0,,,S,50.0,S,7.0,45.0,1014.1,,17.6,Yes,23053,1
20-11-12,Bangalore,13.4,24.0,1.4,,,ENE,33.0,ESE,13.0,58.0,1022.4,,18.9,Yes,53104,1
21-11-12,Bangalore,8.4,28.9,0.0,,,NNE,31.0,NNE,13.0,64.0,1018.0,,18.3,Yes,44296,1
22-11-12,Bangalore,16.0,19.2,0.0,,,SSE,43.0,SE,13.0,63.0,1017.2,,18.8,No,59423,0
23-11-12,Bangalore,13.4,24.2,0.0,,,ESE,35.0,ENE,6.0,66.0,1020.1,,17.8,No,153,0
24-11-12,Bangalore,14.9,29.0,0.0,,,NE,31.0,NNE,7.0,69.0,1018.7,,19.7,Yes,28387,1
25-11-12,Bangalore,15.8,37.2,0.0,,,ENE,35.0,E,4.0,65.0,1014.1,,25.0,No,76189,0
26-11-12,Bangalore,17.0,31.6,0.0,,,ENE,44.0,ESE,4.0,78.0,1016.0,,21.1,Yes,69834,1
27-11-12,Bangalore,19.2,25.2,2.4,,,SSW,26.0,ENE,6.0,82.0,1014.2,,21.7,Yes,50711,1
28-11-12,Bangalore,16.9,22.3,10.0,,,ENE,22.0,ENE,4.0,91.0,1018.3,,19.9,No,46213,0
29-11-12,Bangalore,18.2,30.5,2.8,,,E,26.0,N,6.0,88.0,1016.9,,20.6,No,59996,0
30-11-12,Bangalore,18.1,38.4,0.2,,,WSW,28.0,NNE,2.0,73.0,1013.2,,25.1,Yes,7175,1
01-01-13,Bangalore,17.6,37.4,0.0,,,E,35.0,E,7.0,73.0,1011.8,,24.0,Yes,53096,1
02-01-13,Bangalore,16.6,27.5,0.0,,,SE,33.0,ESE,4.0,71.0,1013.7,,21.8,Yes,41185,1
03-01-13,Bangalore,15.9,28.9,0.0,,,ENE,28.0,NNE,2.0,64.0,1018.8,,20.0,Yes,25413,1
04-01-13,Bangalore,14.0,34.3,0.0,,,E,31.0,E,6.0,70.0,1016.7,,22.3,Yes,59747,1
05-01-13,Bangalore,14.7,38.0,0.0,,,E,30.0,NNE,2.0,69.0,1016.2,,24.0,Yes,39347,1
06-01-13,Bangalore,17.7,33.8,0.0,,,E,35.0,SE,6.0,75.0,1021.1,,23.3,Yes,77615,1
07-01-13,Bangalore,20.5,32.7,0.0,,,ENE,31.0,ENE,6.0,68.0,1022.3,,23.1,Yes,39460,1
08-01-13,Bangalore,16.3,41.5,0.0,,,WNW,52.0,NNW,6.0,58.0,1006.0,,26.8,Yes,12899,1
09-01-13,Bangalore,20.1,25.7,0.0,,,E,37.0,E,11.0,62.0,998.9,,22.7,Yes,39893,1
10-01-13,Bangalore,18.4,26.7,0.0,,,ENE,35.0,ENE,7.0,64.0,1009.8,,20.9,Yes,47961,1
11-01-13,Bangalore,17.9,37.5,0.0,,,ESE,30.0,ENE,11.0,62.0,1009.7,,23.4,Yes,66274,1
12-01-13,Bangalore,18.8,38.1,0.0,,,NNE,33.0,ESE,2.0,58.0,1006.1,,27.6,Yes,55164,1
13-01-13,Bangalore,20.2,24.2,0.0,,,SE,26.0,ESE,9.0,75.0,1011.2,,21.4,Yes,34994,1
14-01-13,Bangalore,15.7,25.0,5.2,,,SSE,46.0,SE,15.0,66.0,1015.6,,18.6,No,42890,0
15-01-13,Bangalore,12.9,27.8,0.0,,,ENE,37.0,ENE,4.0,59.0,1019.5,,19.8,No,35858,0
16-01-13,Bangalore,14.2,35.1,0.0,,,ESE,39.0,E,2.0,69.0,1014.5,,22.2,Yes,13407,1
17-01-13,Bangalore,17.0,34.6,0.0,,,E,31.0,E,2.0,71.0,1012.5,,23.8,Yes,25349,1
18-01-13,Bangalore,19.3,45.8,0.0,,,WNW,80.0,W,6.0,65.0,1003.0,,27.3,No,31105,0
19-01-13,Bangalore,20.2,25.2,0.8,,,SE,26.0,SE,7.0,63.0,1013.1,,23.4,Yes,25570,1
20-01-13,Bangalore,18.5,24.6,0.8,,,E,17.0,ESE,6.0,73.0,1017.5,,19.9,Yes,12709,1
21-01-13,Bangalore,19.2,29.2,1.4,,,ENE,31.0,NNE,4.0,91.0,1016.0,,21.1,Yes,39426,1
22-01-13,Bangalore,16.6,34.2,0.0,,,NW,31.0,WNW,6.0,76.0,1010.4,,23.4,No,14064,0
23-01-13,Bangalore,19.7,26.3,1.4,,,SSE,30.0,SE,7.0,77.0,1015.7,,21.1,Yes,7049,1
24-01-13,Bangalore,19.9,31.4,0.0,,,E,33.0,E,6.0,64.0,1017.7,,22.9,No,44534,0
25-01-13,Bangalore,18.7,34.4,0.0,,,E,39.0,E,6.0,78.0,1013.3,,24.2,No,72950,0
26-01-13,Bangalore,21.0,33.0,0.0,,,ENE,46.0,ENE,7.0,75.0,1012.5,,25.5,No,77270,0
27-01-13,Bangalore,19.2,23.4,35.4,,,ENE,24.0,NE,7.0,100.0,1008.6,,20.1,Yes,78039,1
14-08-13,Bangalore,2.6,23.0,0.0,,,WNW,39.0,WNW,2.0,87.0,1013.5,,8.3,No,51422,0
15-08-13,Bangalore,8.2,18.5,0.0,,,SW,52.0,SSW,22.0,44.0,1019.2,,12.4,No,64892,0
16-08-13,Bangalore,0.1,20.1,0.0,,,NE,37.0,NNE,0.0,90.0,1023.5,,8.5,No,70245,0
17-08-13,Bangalore,6.2,23.7,0.0,,,WNW,54.0,WNW,7.0,56.0,1010.4,,14.2,Yes,38709,1
18-08-13,Bangalore,5.9,21.9,0.0,,,NW,44.0,NW,11.0,54.0,1016.9,,14.5,Yes,57454,1
19-08-13,Bangalore,9.1,19.4,0.0,,,WNW,59.0,WSW,9.0,42.0,1009.0,,16.6,No,37170,0
20-08-13,Bangalore,5.3,14.8,0.0,,,WSW,50.0,W,26.0,47.0,1014.0,,10.7,Yes,9370,1
21-08-13,Bangalore,5.5,,0.0,,,WSW,50.0,W,24.0,51.0,1016.4,,11.6,Yes,77870,1
22-08-13,Bangalore,-0.1,17.5,,,,WNW,43.0,NW,9.0,84.0,1013.5,,6.1,Yes,30015,1
23-08-13,Bangalore,6.1,17.9,0.0,,,WNW,54.0,WNW,4.0,54.0,1010.2,,15.1,No,73733,0
24-08-13,Bangalore,6.5,21.4,0.0,,,SW,24.0,S,13.0,55.0,1020.3,,16.3,Yes,67116,1
25-08-13,Bangalore,3.3,23.9,0.0,,,ESE,17.0,E,0.0,75.0,1024.2,,12.4,No,62919,0
26-08-13,Bangalore,4.5,20.8,0.0,,,WSW,19.0,NW,4.0,63.0,1024.9,,13.6,Yes,3148,1
27-08-13,Bangalore,6.8,22.2,0.0,,,E,24.0,ESE,4.0,61.0,1022.0,,14.7,Yes,69018,1
28-08-13,Bangalore,5.1,23.4,0.0,,,SW,28.0,ESE,4.0,82.0,1021.6,,14.0,Yes,76099,1
29-08-13,Bangalore,5.6,21.4,0.0,,,N,22.0,ENE,4.0,96.0,1024.4,,12.4,Yes,20582,1
30-08-13,Bangalore,8.9,27.4,0.0,,,NNW,37.0,NW,7.0,65.0,1014.9,,17.9,Yes,47868,1
31-08-13,Bangalore,8.9,24.0,0.0,,,E,26.0,SSW,9.0,67.0,1021.7,,15.4,No,28515,0
01-09-13,Bangalore,5.0,23.4,0.0,,,ENE,24.0,N,4.0,72.0,1028.9,,13.8,Yes,55093,1
02-09-13,Bangalore,5.6,24.8,0.0,,,NNE,15.0,N,0.0,84.0,1031.3,,13.3,Yes,75564,1
03-09-13,Bangalore,6.9,23.4,,,,N,22.0,ENE,4.0,75.0,1034.2,,15.1,Yes,3646,1
04-09-13,Bangalore,6.6,24.3,0.2,,,NNE,26.0,NNE,7.0,96.0,1033.6,,14.7,Yes,55542,1
05-09-13,Bangalore,6.2,28.0,0.0,,,WNW,26.0,W,4.0,79.0,1027.5,,15.8,Yes,56023,1
06-09-13,Bangalore,9.9,27.6,0.0,,,E,22.0,NNE,6.0,62.0,1027.0,,19.3,Yes,15388,1
07-09-13,Bangalore,10.3,31.1,0.0,,,NW,43.0,WNW,4.0,100.0,1022.5,,18.2,Yes,6651,1
08-09-13,Bangalore,14.7,19.7,0.0,,,S,20.0,ENE,7.0,80.0,1026.6,,15.9,Yes,19450,1
09-09-13,Bangalore,11.2,25.9,0.0,,,NNE,26.0,N,6.0,78.0,1020.9,,18.3,Yes,26330,1
10-09-13,Bangalore,14.4,31.7,0.0,,,WNW,80.0,WNW,31.0,28.0,1004.8,,25.8,Yes,70094,1
11-09-13,Bangalore,6.8,24.2,0.0,,,WSW,35.0,WSW,11.0,49.0,1012.6,,15.6,Yes,8173,1
12-09-13,Bangalore,4.1,23.6,0.0,,,S,52.0,WSW,4.0,48.0,1015.6,,16.5,Yes,14826,1
13-09-13,Bangalore,7.0,18.5,0.0,,,ENE,33.0,ENE,13.0,61.0,1022.2,,12.8,Yes,15407,1
14-09-13,Bangalore,11.7,22.8,4.4,,,SSE,37.0,S,13.0,88.0,1011.8,,15.2,Yes,18294,1
15-09-13,Bangalore,8.7,20.9,0.2,,,E,31.0,ESE,9.0,68.0,1018.4,,16.9,Yes,40346,1
16-09-13,Bangalore,11.2,17.6,0.0,,,E,20.0,ENE,4.0,90.0,1016.3,,14.1,Yes,44840,1
17-09-13,Bangalore,13.7,22.8,24.0,,,NNW,52.0,WNW,15.0,79.0,1000.3,,17.5,Yes,2480,1
18-09-13,Bangalore,12.6,24.1,0.0,,,WNW,50.0,WNW,17.0,55.0,1002.0,,19.3,No,59158,0
19-09-13,Bangalore,10.4,23.1,0.0,,,WNW,37.0,W,4.0,35.0,1005.6,,17.7,Yes,25501,1
20-09-13,Bangalore,6.3,20.5,0.0,,,W,65.0,WNW,13.0,44.0,1007.7,,17.3,Yes,3040,1
21-09-13,Bangalore,7.1,22.4,0.0,,,WSW,28.0,ESE,15.0,53.0,1015.1,,16.5,No,70968,0
22-09-13,Bangalore,5.0,25.6,0.0,,,WSW,30.0,S,2.0,64.0,1015.1,,15.7,Yes,7872,1
23-09-13,Bangalore,8.9,28.3,0.0,,,E,24.0,NNE,2.0,65.0,1012.1,,17.2,Yes,74150,1
24-09-13,Bangalore,11.6,31.1,0.0,,,WSW,50.0,WSW,4.0,77.0,1004.2,,16.4,Yes,75044,1
