Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainTomorrow,idnumber
18-07-12,Bangalore,2,18.5,0,NA,NA,WSW,22,SW,4,100,1019.9,NA,6.5,Yes,40975
19-07-12,Bangalore,3.8,15.7,0,NA,NA,SSE,37,SSE,17,70,1020.9,NA,10.5,No,46388
20-07-12,Bangalore,1.9,16.8,0,NA,NA,SW,26,SSW,11,75,1026.2,NA,8.1,Yes,68275
21-07-12,Bangalore,5.7,16.5,0,NA,NA,SW,30,SSW,17,72,1030.2,NA,12.6,Yes,57118
22-07-12,Bangalore,6.4,17.6,0,NA,NA,SSE,37,SSW,19,76,1030.3,NA,11.9,Yes,40219
23-07-12,Bangalore,8.5,15.6,3.6,NA,NA,S,31,SSE,13,90,1030,NA,11.8,Yes,8331
24-07-12,Bangalore,8.9,15.3,2,NA,NA,WSW,17,E,7,88,1028.3,NA,11.6,Yes,29781
25-07-12,Bangalore,4.5,17.8,0.2,NA,NA,NNE,22,N,4,100,1024,NA,7.1,Yes,74359
26-07-12,Bangalore,5.3,18.4,0,NA,NA,NW,41,NNE,4,100,1015.5,NA,9.1,Yes,6536
27-07-12,Bangalore,2.3,17.1,0.6,NA,NA,WSW,35,W,0,100,1013.1,NA,8.3,Yes,1251
28-07-12,Bangalore,2.6,16.8,0,NA,NA,WSW,37,WSW,2,73,1016.7,NA,10.7,Yes,68871
29-07-12,Bangalore,2.6,16.8,0,NA,NA,WSW,28,SSW,7,74,1022.8,NA,11.1,No,5428
30-07-12,Bangalore,4.4,15.7,0,NA,NA,SW,37,SW,17,61,1025,NA,10,Yes,40885
31-07-12,Bangalore,2.4,15.2,0,NA,NA,SW,37,S,22,65,1026.5,NA,10.3,Yes,67760
01-08-12,Bangalore,3.2,15.8,0,NA,NA,S,37,SSW,9,72,1022.9,NA,9.4,No,52935
02-08-12,Bangalore,2.9,16.9,0,NA,NA,WSW,31,S,15,67,1022.4,NA,9.6,Yes,69883
03-08-12,Bangalore,1.8,18,0,NA,NA,WSW,26,NW,4,87,1017.8,NA,6.6,Yes,43642
04-08-12,Bangalore,-0.9,19.9,0,NA,NA,WSW,31,WSW,0,89,1017.9,NA,7.6,No,57548
05-08-12,Bangalore,-0.6,21.9,0,NA,NA,NW,43,WNW,2,92,1016.5,NA,7.1,No,12324
06-08-12,Bangalore,6.3,17.9,0,NA,NA,WSW,50,WSW,13,42,1014.6,NA,14.7,No,65574
07-08-12,Bangalore,-0.7,18,0,NA,NA,NNE,15,N,11,75,1024.8,NA,6.6,Yes,28948
08-08-12,Bangalore,-1.1,21,0,NA,NA,N,20,W,11,74,1021.6,NA,7.9,Yes,38721
09-08-12,Bangalore,4.7,18.9,0,NA,NA,WSW,57,WSW,4,76,1014.8,NA,11.1,Yes,10437
10-08-12,Bangalore,5.4,17.7,0,NA,NA,SSW,72,S,28,46,1016,NA,11.6,No,39626
11-08-12,Bangalore,7.2,17.6,0,NA,NA,SSW,52,S,22,51,1021.4,NA,13.5,No,20792
12-08-12,Bangalore,9.5,16,0,NA,NA,SW,37,S,19,55,1026.2,NA,12.7,Yes,29694
13-08-12,Bangalore,5.7,18.5,0,NA,NA,SW,26,E,9,64,1027.3,NA,12.2,Yes,42192
14-08-12,Bangalore,0.5,19.5,0,NA,NA,W,19,N,4,84,1021.7,NA,9,No,24663
15-08-12,Bangalore,0.9,23.8,0,NA,NA,W,31,W,0,83,1016.8,NA,8.8,No,44101
16-08-12,Bangalore,4.9,19.7,0,NA,NA,SW,28,N,7,56,1015.2,NA,13.1,Yes,57822
17-08-12,Bangalore,1.1,21,0,NA,NA,W,70,WNW,17,62,1007,NA,12.3,Yes,69282
18-08-12,Bangalore,6.2,17.8,0,NA,NA,W,50,WSW,6,48,1007.5,NA,13,Yes,30721
19-08-12,Bangalore,5.7,19.9,0,NA,NA,SW,30,NW,11,57,1020.6,NA,13.4,No,28207
20-08-12,Bangalore,0.8,18.6,0,NA,NA,NNW,17,SSW,6,67,1024.5,NA,9.2,Yes,25115
21-08-12,Bangalore,4.1,21.1,0,NA,NA,WNW,30,NE,4,72,1020.7,NA,10.9,Yes,73109
22-08-12,Bangalore,4,24.9,0,NA,NA,NNE,37,NNE,0,75,1015.6,NA,12.2,Yes,1351
23-08-12,Bangalore,7.8,28.8,0,NA,NA,NNW,76,NW,17,51,1009.8,NA,21,No,52880
24-08-12,Bangalore,9.6,18.9,3,NA,NA,NW,56,WNW,24,50,1014.9,NA,12.7,No,78113
25-08-12,Bangalore,4.1,19.7,0,NA,NA,WSW,30,S,6,50,1018.3,NA,13.5,Yes,59017
26-08-12,Bangalore,2.8,19.6,0.2,NA,NA,SW,37,SSW,19,52,1018.5,NA,13.3,Yes,76549
27-08-12,Bangalore,0.6,19.1,0,NA,NA,NA,NA,NE,2,64,1025.3,NA,11.2,Yes,22318
28-08-12,Bangalore,1,20,NA,NA,NA,NA,NA,N,2,81,1024.4,NA,10.6,No,61082
29-08-12,Bangalore,2,21.5,NA,NA,NA,N,33,NNE,0,88,1017.7,NA,10,Yes,11651
30-08-12,Bangalore,5.2,21.4,0,NA,NA,WSW,50,WSW,7,60,1010.6,NA,14.6,Yes,58480
31-08-12,Bangalore,6.5,18.5,0,NA,NA,W,46,W,22,45,1017.1,NA,12.8,Yes,53475
01-09-12,Bangalore,-0.2,17.6,0,NA,NA,WSW,33,S,17,49,1022.5,NA,10.9,Yes,26393
02-09-12,Bangalore,4.1,21,0,NA,NA,WSW,26,SSW,9,62,1024.4,NA,12.4,Yes,52876
03-09-12,Bangalore,0.9,23.7,0,NA,NA,E,28,SE,4,56,1022.2,NA,13.1,No,25901
04-09-12,Bangalore,2.2,25.3,0,NA,NA,E,24,NNE,2,61,1023,NA,13.5,Yes,8655
05-09-12,Bangalore,1.8,28.3,0,NA,NA,NNW,63,N,6,58,1016,NA,13.1,No,18663
06-09-12,Bangalore,13.1,26.4,0,NA,NA,WNW,59,NW,17,25,1007.7,NA,21.4,Yes,35448
07-09-12,Bangalore,7.6,21.3,0,NA,NA,WNW,74,WNW,26,28,1006.1,NA,19.4,Yes,66946
08-09-12,Bangalore,5.7,20.3,0,NA,NA,W,54,WSW,22,45,1014.9,NA,15.1,Yes,20654
09-09-12,Bangalore,6.5,22.4,0,NA,NA,WSW,43,ENE,9,45,1021.6,NA,15.8,No,16328
10-09-12,Bangalore,2.3,25.9,0,NA,NA,NNE,26,NE,6,65,1025.4,NA,13.8,No,25264
11-09-12,Bangalore,6.1,22.2,0,NA,NA,SE,28,ESE,13,68,1025.3,NA,16.8,Yes,11981
12-09-12,Bangalore,5.8,24.9,0,NA,NA,NNE,28,NNE,9,76,1023.3,NA,14.6,No,66049
13-09-12,Bangalore,5,22.7,0,NA,NA,SSW,43,S,6,86,1006.7,NA,13.8,Yes,73351
14-09-12,Bangalore,2.2,19.9,2.6,NA,NA,SSW,31,SSW,11,59,1019.7,NA,12.6,No,25488
15-09-12,Bangalore,3.4,20.3,0,NA,NA,ESE,22,E,11,58,1025.1,NA,15.9,No,31583
16-09-12,Bangalore,4.5,22.6,0,NA,NA,NNE,24,NE,9,61,1021.8,NA,15,Yes,53189
17-09-12,Bangalore,8.3,22.1,0,NA,NA,S,31,ESE,11,68,1019.5,NA,16,Yes,36217
18-09-12,Bangalore,7,22.3,0.6,NA,NA,N,33,ENE,4,100,1018.7,NA,11.8,Yes,75404
19-09-12,Bangalore,5.5,22.9,2,NA,NA,WSW,31,S,2,75,1016.1,NA,14.3,Yes,62520
20-09-12,Bangalore,7.3,24.6,0,NA,NA,E,26,ENE,4,68,1019.2,NA,16.4,Yes,24823
21-09-12,Bangalore,8.5,26.1,0,NA,NA,SW,44,SSE,6,97,1012.5,NA,14.1,No,12958
22-09-12,Bangalore,6,24.2,0,NA,NA,ESE,35,E,4,53,1016.3,NA,17.4,Yes,18852
23-09-12,Bangalore,4.9,29.2,0,NA,NA,SW,41,NE,7,76,1011.4,NA,14.8,No,76904
24-09-12,Bangalore,7.3,23.3,0,NA,NA,WSW,54,WSW,22,35,1013.4,NA,17.6,No,52290
25-09-12,Bangalore,4.8,21.5,0,NA,NA,E,35,ESE,6,50,1022,NA,15.8,Yes,12083
26-09-12,Bangalore,10.4,24.1,0.2,NA,NA,ESE,35,E,13,67,1022.5,NA,17.3,Yes,51177
27-09-12,Bangalore,7.9,28,0,NA,NA,NNE,24,NNE,4,82,1018.9,NA,14.9,Yes,34444
28-09-12,Bangalore,12.2,33.4,0,NA,NA,NW,59,NW,6,52,1009,NA,23.5,Yes,54108
29-09-12,Bangalore,15.8,22.3,9.4,NA,NA,W,59,W,19,55,1006.2,NA,19.5,No,7205
30-09-12,Bangalore,6.5,20.9,0,NA,NA,WSW,44,SW,26,35,1019.3,NA,15.2,No,42616
01-10-12,Bangalore,4.5,21.9,0,NA,NA,ESE,41,SSE,6,57,1028,NA,15.4,Yes,4809
02-10-12,Bangalore,8,22.8,0,NA,NA,E,24,E,7,56,1032.9,NA,17.3,No,19868
03-10-12,Bangalore,5,30.6,0,NA,NA,NNE,24,ENE,4,61,1026.2,NA,17.7,No,13601
04-10-12,Bangalore,7.8,32.1,0,NA,NA,WNW,43,WNW,6,48,1019,NA,20.6,No,35313
05-10-12,Bangalore,10.6,35,0,NA,NA,W,57,E,6,35,1014.7,NA,26.6,Yes,45419
06-10-12,Bangalore,14.7,17.4,0,NA,NA,NNE,28,E,6,94,1019.3,NA,15.7,No,77255
07-10-12,Bangalore,10.1,22.4,5.6,NA,NA,SW,41,SSE,7,57,1014.2,NA,14.7,No,57331
08-10-12,Bangalore,11.1,19.4,0,NA,NA,E,33,ESE,9,57,1017.3,NA,15.3,Yes,19671
09-10-12,Bangalore,10.3,21.3,2.4,NA,NA,ESE,33,ESE,4,78,1013.3,NA,12.7,Yes,78216
10-10-12,Bangalore,4.9,26.7,0,NA,NA,WSW,35,SSW,6,79,1011.9,NA,12.8,Yes,73637
11-10-12,Bangalore,11.7,20,6.2,NA,NA,W,37,NNE,0,97,1005.8,NA,12.8,Yes,73737
12-10-12,Bangalore,6.1,16.9,9.8,NA,NA,SW,59,SW,35,92,1006,NA,6.2,No,7166
13-10-12,Bangalore,4.2,21.6,18.4,NA,NA,ESE,28,ESE,7,73,1019.9,NA,12.9,No,73928
14-10-12,Bangalore,8,21.9,0.2,NA,NA,ENE,30,SE,7,75,1025.8,NA,14.7,No,64268
15-10-12,Bangalore,6.2,29.1,0,NA,NA,SW,31,NE,4,78,1024.9,NA,14.1,Yes,2977
16-10-12,Bangalore,9.3,32.6,0,NA,NA,NW,43,WNW,0,74,1018.8,NA,16.9,Yes,49751
17-10-12,Bangalore,12.4,24.6,0,NA,NA,E,35,ESE,19,34,1015.8,NA,22.1,Yes,18304
18-10-12,Bangalore,14.3,24.1,0,NA,NA,NNE,28,NE,7,65,1022.6,NA,17.6,Yes,54514
19-10-12,Bangalore,12,30.4,0,NA,NA,ENE,24,E,0,95,1016.5,NA,15.1,No,11743
20-10-12,Bangalore,10.1,34.5,0,NA,NA,WSW,44,WSW,0,49,1008.2,NA,22.3,Yes,35281
21-10-12,Bangalore,9.5,29.6,0,NA,NA,W,44,W,2,81,1014.1,NA,16.7,Yes,25146
22-10-12,Bangalore,8.7,20.2,0,NA,NA,S,59,S,7,74,1016,NA,16.5,Yes,9013
23-10-12,Bangalore,8.8,20.7,0.2,NA,NA,ENE,31,ESE,11,57,1027.6,NA,15.6,Yes,34009
24-10-12,Bangalore,5.2,27.4,0,NA,NA,NNE,33,N,9,67,1024,NA,15.1,No,48512
25-10-12,Bangalore,7.9,34.2,0,NA,NA,SW,52,NNW,2,77,1013.1,NA,16.4,Yes,47605
26-10-12,Bangalore,13.5,24.4,0,NA,NA,SW,35,NNE,0,78,1010.7,NA,16.1,Yes,44811
27-10-12,Bangalore,8.5,22.7,0,NA,NA,ENE,48,ESE,13,41,1015.7,NA,17.7,Yes,46952
28-10-12,Bangalore,10.9,21.1,0,NA,NA,E,28,ENE,7,62,1025.7,NA,15.5,No,19456
29-10-12,Bangalore,8,24.7,0,NA,NA,E,33,NNW,4,64,1025.1,NA,15.9,Yes,51336
30-10-12,Bangalore,9.4,27.4,0,NA,NA,E,31,NE,4,61,1019.6,NA,18.9,No,43406
31-10-12,Bangalore,11.3,33.1,0,NA,NA,ESE,39,ESE,4,64,1016.1,NA,20.7,No,62062
01-11-12,Bangalore,12.4,34.4,0,NA,NA,WSW,61,NW,4,61,1008.3,NA,21.2,Yes,52194
02-11-12,Bangalore,11.7,22.4,0,NA,NA,ESE,33,ESE,11,46,1015.4,NA,16.9,Yes,3528
03-11-12,Bangalore,11.6,18.8,0,NA,NA,SE,22,E,7,83,1021.1,NA,14.1,No,40188
04-11-12,Bangalore,11.4,26.5,0,NA,NA,NNW,33,E,4,67,1020.3,NA,18.8,Yes,51954
05-11-12,Bangalore,11.4,33.5,0.2,NA,NA,WSW,33,ENE,4,76,1018.2,NA,20.8,No,76748
06-11-12,Bangalore,17.3,34,0.6,NA,NA,E,31,ESE,4,74,1015.6,NA,22.5,Yes,32635
07-11-12,Bangalore,18.5,26.5,0.2,NA,NA,NE,22,NE,4,80,1013.8,NA,21.1,Yes,67728
08-11-12,Bangalore,16.7,30.3,1.4,NA,NA,SE,37,ESE,4,76,1012,NA,22.9,No,13613
09-11-12,Bangalore,15.6,30.3,12.4,NA,NA,WSW,35,WSW,6,91,1014.4,NA,19.3,Yes,43332
10-11-12,Bangalore,13.5,20.8,0,NA,NA,ESE,39,SE,9,69,1022.9,NA,16.9,No,53878
11-11-12,Bangalore,8.4,22.9,0,NA,NA,ESE,31,ESE,9,55,1028.6,NA,18.6,No,18886
12-11-12,Bangalore,7.3,28.6,0,NA,NA,NNE,35,NE,7,66,1025,NA,16.9,No,13787
13-11-12,Bangalore,11.7,24.6,0,NA,NA,SE,33,ESE,7,50,1020.1,NA,19.3,No,58824
14-11-12,Bangalore,13.7,19.6,2.6,NA,NA,E,28,E,6,95,1019.6,NA,14.9,No,6216
15-11-12,Bangalore,13.8,28.3,0.4,NA,NA,ENE,19,E,2,84,1015.2,NA,17.9,No,66180
16-11-12,Bangalore,16.3,17.5,1,NA,NA,SSE,20,ESE,2,88,1012.6,NA,16.4,Yes,59903
17-11-12,Bangalore,13.6,22.5,13,NA,NA,ESE,30,E,2,75,1016.7,NA,16.3,Yes,19546
18-11-12,Bangalore,13.3,27.5,0,NA,NA,S,46,NNE,11,64,1012.8,NA,19.4,No,59290
19-11-12,Bangalore,8.6,22,0,NA,NA,S,50,S,7,45,1014.1,NA,17.6,Yes,23053
20-11-12,Bangalore,13.4,24,1.4,NA,NA,ENE,33,ESE,13,58,1022.4,NA,18.9,Yes,53104
21-11-12,Bangalore,8.4,28.9,0,NA,NA,NNE,31,NNE,13,64,1018,NA,18.3,Yes,44296
22-11-12,Bangalore,16,19.2,0,NA,NA,SSE,43,SE,13,63,1017.2,NA,18.8,No,59423
23-11-12,Bangalore,13.4,24.2,0,NA,NA,ESE,35,ENE,6,66,1020.1,NA,17.8,No,153
24-11-12,Bangalore,14.9,29,0,NA,NA,NE,31,NNE,7,69,1018.7,NA,19.7,Yes,28387
25-11-12,Bangalore,15.8,37.2,0,NA,NA,ENE,35,E,4,65,1014.1,NA,25,No,76189
26-11-12,Bangalore,17,31.6,0,NA,NA,ENE,44,ESE,4,78,1016,NA,21.1,Yes,69834
27-11-12,Bangalore,19.2,25.2,2.4,NA,NA,SSW,26,ENE,6,82,1014.2,NA,21.7,Yes,50711
28-11-12,Bangalore,16.9,22.3,10,NA,NA,ENE,22,ENE,4,91,1018.3,NA,19.9,No,46213
29-11-12,Bangalore,18.2,30.5,2.8,NA,NA,E,26,N,6,88,1016.9,NA,20.6,No,59996
30-11-12,Bangalore,18.1,38.4,0.2,NA,NA,WSW,28,NNE,2,73,1013.2,NA,25.1,Yes,7175
01-01-13,Bangalore,17.6,37.4,0,NA,NA,E,35,E,7,73,1011.8,NA,24,Yes,53096
02-01-13,Bangalore,16.6,27.5,0,NA,NA,SE,33,ESE,4,71,1013.7,NA,21.8,Yes,41185
03-01-13,Bangalore,15.9,28.9,0,NA,NA,ENE,28,NNE,2,64,1018.8,NA,20,Yes,25413
04-01-13,Bangalore,14,34.3,0,NA,NA,E,31,E,6,70,1016.7,NA,22.3,Yes,59747
05-01-13,Bangalore,14.7,38,0,NA,NA,E,30,NNE,2,69,1016.2,NA,24,Yes,39347
06-01-13,Bangalore,17.7,33.8,0,NA,NA,E,35,SE,6,75,1021.1,NA,23.3,Yes,77615
07-01-13,Bangalore,20.5,32.7,0,NA,NA,ENE,31,ENE,6,68,1022.3,NA,23.1,Yes,39460
08-01-13,Bangalore,16.3,41.5,0,NA,NA,WNW,52,NNW,6,58,1006,NA,26.8,Yes,12899
09-01-13,Bangalore,20.1,25.7,0,NA,NA,E,37,E,11,62,998.9,NA,22.7,Yes,39893
10-01-13,Bangalore,18.4,26.7,0,NA,NA,ENE,35,ENE,7,64,1009.8,NA,20.9,Yes,47961
11-01-13,Bangalore,17.9,37.5,0,NA,NA,ESE,30,ENE,11,62,1009.7,NA,23.4,Yes,66274
12-01-13,Bangalore,18.8,38.1,0,NA,NA,NNE,33,ESE,2,58,1006.1,NA,27.6,Yes,55164
13-01-13,Bangalore,20.2,24.2,0,NA,NA,SE,26,ESE,9,75,1011.2,NA,21.4,Yes,34994
14-01-13,Bangalore,15.7,25,5.2,NA,NA,SSE,46,SE,15,66,1015.6,NA,18.6,No,42890
15-01-13,Bangalore,12.9,27.8,0,NA,NA,ENE,37,ENE,4,59,1019.5,NA,19.8,No,35858
16-01-13,Bangalore,14.2,35.1,0,NA,NA,ESE,39,E,2,69,1014.5,NA,22.2,Yes,13407
17-01-13,Bangalore,17,34.6,0,NA,NA,E,31,E,2,71,1012.5,NA,23.8,Yes,25349
18-01-13,Bangalore,19.3,45.8,0,NA,NA,WNW,80,W,6,65,1003,NA,27.3,No,31105
19-01-13,Bangalore,20.2,25.2,0.8,NA,NA,SE,26,SE,7,63,1013.1,NA,23.4,Yes,25570
20-01-13,Bangalore,18.5,24.6,0.8,NA,NA,E,17,ESE,6,73,1017.5,NA,19.9,Yes,12709
21-01-13,Bangalore,19.2,29.2,1.4,NA,NA,ENE,31,NNE,4,91,1016,NA,21.1,Yes,39426
22-01-13,Bangalore,16.6,34.2,0,NA,NA,NW,31,WNW,6,76,1010.4,NA,23.4,No,14064
23-01-13,Bangalore,19.7,26.3,1.4,NA,NA,SSE,30,SE,7,77,1015.7,NA,21.1,Yes,7049
24-01-13,Bangalore,19.9,31.4,0,NA,NA,E,33,E,6,64,1017.7,NA,22.9,No,44534
25-01-13,Bangalore,18.7,34.4,0,NA,NA,E,39,E,6,78,1013.3,NA,24.2,No,72950
26-01-13,Bangalore,21,33,0,NA,NA,ENE,46,ENE,7,75,1012.5,NA,25.5,No,77270
27-01-13,Bangalore,19.2,23.4,35.4,NA,NA,ENE,24,NE,7,100,1008.6,NA,20.1,Yes,78039
14-08-13,Bangalore,2.6,23,0,NA,NA,WNW,39,WNW,2,87,1013.5,NA,8.3,No,51422
15-08-13,Bangalore,8.2,18.5,0,NA,NA,SW,52,SSW,22,44,1019.2,NA,12.4,No,64892
16-08-13,Bangalore,0.1,20.1,0,NA,NA,NE,37,NNE,0,90,1023.5,NA,8.5,No,70245
17-08-13,Bangalore,6.2,23.7,0,NA,NA,WNW,54,WNW,7,56,1010.4,NA,14.2,Yes,38709
18-08-13,Bangalore,5.9,21.9,0,NA,NA,NW,44,NW,11,54,1016.9,NA,14.5,Yes,57454
19-08-13,Bangalore,9.1,19.4,0,NA,NA,WNW,59,WSW,9,42,1009,NA,16.6,No,37170
20-08-13,Bangalore,5.3,14.8,0,NA,NA,WSW,50,W,26,47,1014,NA,10.7,Yes,9370
21-08-13,Bangalore,5.5,NA,0,NA,NA,WSW,50,W,24,51,1016.4,NA,11.6,Yes,77870
22-08-13,Bangalore,-0.1,17.5,NA,NA,NA,WNW,43,NW,9,84,1013.5,NA,6.1,Yes,30015
23-08-13,Bangalore,6.1,17.9,0,NA,NA,WNW,54,WNW,4,54,1010.2,NA,15.1,No,73733
24-08-13,Bangalore,6.5,21.4,0,NA,NA,SW,24,S,13,55,1020.3,NA,16.3,Yes,67116
25-08-13,Bangalore,3.3,23.9,0,NA,NA,ESE,17,E,0,75,1024.2,NA,12.4,No,62919
26-08-13,Bangalore,4.5,20.8,0,NA,NA,WSW,19,NW,4,63,1024.9,NA,13.6,Yes,3148
27-08-13,Bangalore,6.8,22.2,0,NA,NA,E,24,ESE,4,61,1022,NA,14.7,Yes,69018
28-08-13,Bangalore,5.1,23.4,0,NA,NA,SW,28,ESE,4,82,1021.6,NA,14,Yes,76099
29-08-13,Bangalore,5.6,21.4,0,NA,NA,N,22,ENE,4,96,1024.4,NA,12.4,Yes,20582
30-08-13,Bangalore,8.9,27.4,0,NA,NA,NNW,37,NW,7,65,1014.9,NA,17.9,Yes,47868
31-08-13,Bangalore,8.9,24,0,NA,NA,E,26,SSW,9,67,1021.7,NA,15.4,No,28515
01-09-13,Bangalore,5,23.4,0,NA,NA,ENE,24,N,4,72,1028.9,NA,13.8,Yes,55093
02-09-13,Bangalore,5.6,24.8,0,NA,NA,NNE,15,N,0,84,1031.3,NA,13.3,Yes,75564
03-09-13,Bangalore,6.9,23.4,NA,NA,NA,N,22,ENE,4,75,1034.2,NA,15.1,Yes,3646
04-09-13,Bangalore,6.6,24.3,0.2,NA,NA,NNE,26,NNE,7,96,1033.6,NA,14.7,Yes,55542
05-09-13,Bangalore,6.2,28,0,NA,NA,WNW,26,W,4,79,1027.5,NA,15.8,Yes,56023
06-09-13,Bangalore,9.9,27.6,0,NA,NA,E,22,NNE,6,62,1027,NA,19.3,Yes,15388
07-09-13,Bangalore,10.3,31.1,0,NA,NA,NW,43,WNW,4,100,1022.5,NA,18.2,Yes,6651
08-09-13,Bangalore,14.7,19.7,0,NA,NA,S,20,ENE,7,80,1026.6,NA,15.9,Yes,19450
09-09-13,Bangalore,11.2,25.9,0,NA,NA,NNE,26,N,6,78,1020.9,NA,18.3,Yes,26330
10-09-13,Bangalore,14.4,31.7,0,NA,NA,WNW,80,WNW,31,28,1004.8,NA,25.8,Yes,70094
11-09-13,Bangalore,6.8,24.2,0,NA,NA,WSW,35,WSW,11,49,1012.6,NA,15.6,Yes,8173
12-09-13,Bangalore,4.1,23.6,0,NA,NA,S,52,WSW,4,48,1015.6,NA,16.5,Yes,14826
13-09-13,Bangalore,7,18.5,0,NA,NA,ENE,33,ENE,13,61,1022.2,NA,12.8,Yes,15407
14-09-13,Bangalore,11.7,22.8,4.4,NA,NA,SSE,37,S,13,88,1011.8,NA,15.2,Yes,18294
15-09-13,Bangalore,8.7,20.9,0.2,NA,NA,E,31,ESE,9,68,1018.4,NA,16.9,Yes,40346
16-09-13,Bangalore,11.2,17.6,0,NA,NA,E,20,ENE,4,90,1016.3,NA,14.1,Yes,44840
17-09-13,Bangalore,13.7,22.8,24,NA,NA,NNW,52,WNW,15,79,1000.3,NA,17.5,Yes,2480
18-09-13,Bangalore,12.6,24.1,0,NA,NA,WNW,50,WNW,17,55,1002,NA,19.3,No,59158
19-09-13,Bangalore,10.4,23.1,0,NA,NA,WNW,37,W,4,35,1005.6,NA,17.7,Yes,25501
20-09-13,Bangalore,6.3,20.5,0,NA,NA,W,65,WNW,13,44,1007.7,NA,17.3,Yes,3040
21-09-13,Bangalore,7.1,22.4,0,NA,NA,WSW,28,ESE,15,53,1015.1,NA,16.5,No,70968
22-09-13,Bangalore,5,25.6,0,NA,NA,WSW,30,S,2,64,1015.1,NA,15.7,Yes,7872
23-09-13,Bangalore,8.9,28.3,0,NA,NA,E,24,NNE,2,65,1012.1,NA,17.2,Yes,74150
24-09-13,Bangalore,11.6,31.1,0,NA,NA,WSW,50,WSW,4,77,1004.2,NA,16.4,Yes,75044
25-09-13,Bangalore,9.1,32.3,0,NA,NA,WNW,44,WNW,4,45,1009.9,NA,21.4,No,25633
26-09-13,Bangalore,9.6,30.3,0,NA,NA,W,74,W,9,51,1002.6,NA,20.6,Yes,55215
27-09-13,Bangalore,4.4,24.4,0,NA,NA,E,30,NNE,6,40,1020.2,NA,16.5,Yes,73005
28-09-13,Bangalore,5.1,28.5,0,NA,NA,WNW,72,WNW,13,52,1010.7,NA,17.7,Yes,9390
29-09-13,Bangalore,11.1,25.1,0,NA,NA,WSW,44,NE,15,35,1017.3,NA,19.2,Yes,76520
30-09-13,Bangalore,5.5,31.2,0,NA,NA,WNW,30,NNW,9,59,1016.5,NA,17.2,Yes,57448
01-10-13,Bangalore,11.1,33,0,NA,NA,WNW,91,NNW,11,47,1003.8,NA,20.8,No,27212
02-10-13,Bangalore,5,25.7,0,NA,NA,NW,46,WNW,13,41,1015.5,NA,17.5,No,51813
03-10-13,Bangalore,11.8,19.3,0,NA,NA,SSW,56,SSW,31,45,1010.8,NA,17,Yes,59770
04-10-13,Bangalore,5.5,21.3,0.2,NA,NA,SW,28,SW,19,50,1022.7,NA,14.7,No,29115
05-10-13,Bangalore,4.7,29.5,0,NA,NA,NW,17,NNE,4,56,1016.5,NA,16.4,Yes,13302
06-10-13,Bangalore,8,32.9,0,NA,NA,W,56,NW,4,50,1010.3,NA,17.9,Yes,50712
07-10-13,Bangalore,13.4,22.5,0,NA,NA,SW,37,ESE,13,59,1011.4,NA,17.1,Yes,37757
08-10-13,Bangalore,9,21.9,0,NA,NA,SE,37,SSE,4,66,1013.9,NA,16.2,No,78149
09-10-13,Bangalore,5.5,31.9,0,NA,NA,N,26,NNE,2,73,1019.1,NA,14,Yes,74213
10-10-13,Bangalore,10.4,36.2,0,NA,NA,NW,56,NW,9,34,1009.6,NA,22.5,Yes,11317
11-10-13,Bangalore,13.9,26.1,0,NA,NA,SSE,31,NE,7,69,1013,NA,19.8,Yes,49553
12-10-13,Bangalore,7.7,31.6,0,NA,NA,E,35,ENE,2,61,1015.9,NA,17.4,Yes,10772
13-10-13,Bangalore,12.7,34.3,0,NA,NA,WNW,80,WNW,2,67,1002.6,NA,18.5,No,44852
14-10-13,Bangalore,11.6,20.3,0,NA,NA,WSW,44,S,26,45,1014.6,NA,14.7,No,51558
15-10-13,Bangalore,4.5,25.4,0,NA,NA,WSW,28,NE,4,49,1022.6,NA,13.7,Yes,1320
16-10-13,Bangalore,5.3,31.2,0,NA,NA,W,41,NW,7,51,1019,NA,15.7,Yes,58857
17-10-13,Bangalore,11.3,33.6,0,NA,NA,NW,83,NW,28,25,1005,NA,25.6,No,47839
18-10-13,Bangalore,7.2,22.8,0,NA,NA,SW,35,E,13,31,1026,NA,16.3,No,49048
19-10-13,Bangalore,6.4,25.8,0,NA,NA,ENE,33,ESE,0,71,1028.2,NA,14.3,Yes,21051
20-10-13,Bangalore,9.6,31.1,0,NA,NA,ENE,28,NNE,2,65,1021.5,NA,18.5,Yes,45726
21-10-13,Bangalore,11.4,36.1,0,NA,NA,NE,20,NE,4,63,1016.3,NA,20,Yes,60873
22-10-13,Bangalore,18.1,25.4,0,NA,NA,SSW,26,N,7,65,1015.8,NA,21.7,Yes,55780
23-10-13,Bangalore,18.6,31.8,5.8,NA,NA,W,65,W,9,61,1005,NA,25.1,No,19536
24-10-13,Bangalore,11.1,23.4,0,NA,NA,SSW,57,SW,20,37,1012.2,NA,18.7,Yes,78226
25-10-13,Bangalore,5.8,23.9,0,NA,NA,ENE,24,WNW,6,36,1023.3,NA,15.3,No,1231
26-10-13,Bangalore,8.8,24.9,0,NA,NA,ESE,37,ENE,26,36,1021.3,NA,16.6,Yes,42722
